,station_id,description,lon,lat,height
2774,26695,LEPEL,34.4,55.17,135.0
2775,33019,PINSK,26.12,52.12,133.0
2776,33466,MIRONOVKA,31.08,49.65,136.0
2777,33883,KOMRAT,28.63,46.3,129.0
2778,07150,PARIS-LE BOURGET,2.43,48.97,67.0
2779,02566,MALILLA,15.82,57.4,95.0
2780,03160,EDINBURGH,-3.35,55.95,41.0
2781,03499,SM.KNOLL,2.3,52.72,5.0
2782,03908,BALLYKELLY,-7.02,55.07,2.0
2783,06147,VINDEBAEK KYST,12.18,54.88,3.0
2784,07090,METZ,6.13,49.08,190.0
2785,08485,MOTRIL/CLUB NAUTICO,-3.53,36.72,3.0
2786,10125,WILHELMSHAVEN,8.05,53.5,5.0
2787,10280,NEUBRANDENBURG,13.2,53.55,81.0
2788,10403,MOENCHENGLADBACH,6.5,51.23,37.0
2789,10493,PRESCHEN,14.63,51.67,100.0
2790,10555,WEIMAR,11.32,50.98,264.0
2791,10727,KARLSRUHE,8.37,49.03,112.0
2792,11028,ST. POELTEN,15.62,48.2,282.0
2793,11194,NEUSIEDL AM SEE,16.85,47.95,135.0
2794,12839,BUDAPEST/FERIHEGY,19.27,47.43,151.0
2795,14658,SOKOLAC,18.82,43.95,872.0
2796,16147,FORLI,12.07,44.2,27.0
2797,16689,PATRAS,21.73,38.25,1.0
2798,26630,KAUNAS,24.08,54.97,78.0
2799,40255,IRBID,35.85,32.55,619.0
2800,40298,TAFILEH,35.72,30.78,1200.0
2801,F9506,KÜHMOOS UMSPWK.,7.95,47.6,736.0
2802,F9518,SOONWALD WEST 3,7.5,50.32,73.0
2803,F9530,KUGELBERG O. / W. 1,8.83,49.22,240.0
2804,K1115,GELSENKIRCHEN,7.1,51.5,44.0
2805,K1489,BUCHHOLZ I.D. NORDH.,9.93,53.35,77.0
2806,K1596,FRANKENBERG/EDER,8.82,51.05,290.0
2807,K2270,DAUN,6.83,50.2,430.0
2808,K2601,SIEGEN,8.02,50.87,263.0
2809,K2679,BAD MERGENTHEIM,9.77,49.48,250.0
2810,K2724,SCHWAEBISCH HALL,9.75,49.12,387.0
2811,K2778,WALDSHUT,8.23,47.62,330.0
2812,K2923,ROTTENBURG,8.95,48.48,342.0
2813,K3854,BAD SEGEBERG,10.3,53.93,49.0
2814,K4057,KITZINGEN,10.2,49.73,230.0
2815,K4116,ALTOMUENSTER,11.25,48.38,502.0
2816,K4204,JENA/STERNWARTE,11.58,50.93,155.0
2817,K4529,WASSERBURG/INN,12.22,48.05,443.0
2818,N0122,WANGEN/ALLGAEU,9.87,47.68,588.0
2819,N0226,DUEREN,6.48,50.8,127.0
2820,N0359,DISCHINGEN(EGAUWAS.),10.37,48.68,460.0
2821,N0514,ANKUM,7.88,52.55,62.0
2822,N0717,FRIESOYTHE,7.87,53.02,8.0
2823,N1026,LOSSBURG,8.48,48.38,601.0
2824,N1140,GEISLINGEN,9.85,48.63,443.0
2825,N1325,REGEN,13.13,48.97,572.0
2826,N1475,DEGGENDORF,12.95,48.83,313.0
2827,N2048,KOCHEL,11.37,47.67,600.0
2828,N2204,HEPPENHEIM,8.63,49.65,101.0
2829,N2284,MAUTH,13.58,48.88,810.0
2830,N2431,ASCHAU,12.33,47.77,620.0
2831,N2622,PREROW A. DARSS,12.57,54.45,1.0
2832,N3029,OERLINGHAUSEN,8.65,51.97,180.0
2833,N3233,NEUMARKT OPF.,11.43,49.28,426.0
2834,N3432,NEUSTADT/AISCH-UNTN.,10.52,49.58,320.0
2835,N3833,WEIBERSBRUNN,9.4,49.9,470.0
2836,N4162,ZWICKAU,12.47,50.68,347.0
2837,N4414,HALBERSTADT,11.05,51.9,110.0
2838,N5015,BARSINGHAUSEN,9.47,52.3,114.0
2839,N5374,BINGEN-BUEDESHEIM,7.9,49.95,82.0
2840,N6016,STEFFENBERG,8.47,50.85,338.0
2841,N6259,WEILMUENSTER,8.38,50.43,210.0
2842,N7060,ARZFELD,6.27,50.08,497.0
2843,N7386,FUERSTENWALDE/SPREE,14.07,52.35,38.0
2844,N7744,ALTENKIRCHEN,7.65,50.68,260.0
2845,N8307,RADEVORMWALD,7.38,51.22,397.0
2846,N8424,ERFTSTADT-BLIESHEIM,6.82,50.78,106.0
2847,N8653,MOEHNE,8.07,51.5,232.0
2848,N8867,SPROCKHOEVEL-HASSL.,7.28,51.33,270.0
2849,N9320,DELBRUECK,8.55,51.77,97.0
2850,N9608,RENA,11.37,61.18,255.0
2851,P0007,TAUS,12.9,49.43,428.0
2852,P0019,NIDDA,9.02,50.42,190.0
2853,P0031,MUELHEIM/RUHR,6.88,51.43,38.0
2854,P0043,SENFTENBERG/LUB,14.0,51.52,103.0
2855,P0055,ALTOETTING,12.63,48.27,372.0
2856,P0067,HOELLENSTEIN/YBBS,14.75,47.75,1000.0
2857,P0079,PASO DI FALZAREGO,12.03,46.53,1850.0
2858,P0092,MT. AUBERT,6.63,46.88,1339.0
2859,P0104,OF-POST D4,10.7,50.4,441.0
2860,P0116,NEUERN/NYRSKO,13.17,49.3,600.0
2861,P0129,DELITZSCH-SELBEN,12.38,51.5,150.0
2862,P0141,BASSENS,7.93,53.7,2.0
2863,P0153,NORDW. FPN,6.45,55.0,0.0
2864,P0166,LA SPEZIA,9.75,44.17,0.0
2865,P0179,BRENSBACH,8.85,49.77,200.0
2866,P0191,NASTAETTEN,7.87,50.2,268.0
2867,P0203,WITTINGEN,10.73,52.72,78.0
2868,P0215,MECKENHEIM/RHEINB.,7.03,50.62,180.0
2869,P0227,KOENIGSWINTER,7.18,50.67,80.0
2870,P0242,CERNOBBIO,9.08,45.83,400.0
2871,P0254,KIRCHZARTEN,7.95,47.97,388.0
2872,P0266,KUENZING,13.05,48.38,309.0
2873,P0281,BERNAU/BRANDENBURG,13.57,52.67,67.0
2874,P0295,NIESKY,14.85,51.28,165.0
2875,P0308,BRAUNECK,11.52,47.67,1545.0
2876,P0333,KHANIA,24.02,35.52,24.0
2877,P0349,MARNE,9.02,53.95,5.0
2878,P0361,HOCHHEIM,10.65,51.02,321.0
2879,P0373,VAL D'ISERE,6.98,45.45,1850.0
2880,P0386,FILZMOOS,13.53,47.43,1055.0
2881,P0411,FLOMBORN,8.17,49.7,180.0
2882,P0426,SPAIN_NEW_05,-5.42,39.5,698.0
2883,P0439,FINO1/PLATTFORM,6.58,54.08,10.0
2884,P0452,VAETTERN,14.6,58.3,111.0
2885,P0464,VAENNERN,13.2,58.9,83.0
2886,P0476,WITTIGHAUSEN,9.83,49.63,270.0
2887,P0488,BERGSTEDT,10.12,53.67,26.0
2888,P0500,BERTIKOW,14.02,53.3,74.0
2889,P0512,HAARSTRANG,8.23,51.52,250.0
2890,P0524,TONNAY CHARENTE,-0.88,45.93,14.0
2891,P0536,MALLAIG,-5.83,57.0,19.0
2892,P0548,BANBURY,-1.33,52.07,107.0
2893,P0560,ERFURT-STADT,11.03,50.98,200.0
2894,P0572,AMARI,24.22,59.27,20.0
2895,P0605,ENNEPETALSPERRE,7.42,51.23,309.0
2896,P0617,WETTRINGEN,7.35,52.22,48.0
2897,P0630,HOHENHOLTE,7.45,52.0,70.0
2898,P0642,BUTENDI1,7.77,55.02,0.0
2899,W4010,WESTL.PORT.,-10.42,39.55,0.0
2900,W4703,NORDGASCOGNE,-3.4,46.62,0.0
2901,E3331,DELTA,31.35,33.12,0.0
2902,E3624,WEST CRETAN,24.48,36.0,0.0
2903,E3724,AEGAEIS-SW.,24.0,37.0,0.0
2904,E3905,CABRERA-E,5.02,39.4,0.0
2905,E4103,BALEARES-NE,2.72,40.8,0.0
2906,E4304,LION,3.75,42.52,0.0
2907,E4515,RAB,14.5,44.6,0.0
2908,E5312,NDL.POEL,11.75,54.25,0.0
2909,E5413,WESTL.RUEGEN,13.0,54.57,0.0
2910,E5517,OESTL.BORNHOLM,16.52,55.48,0.0
2911,E5702,FORTIES,1.67,57.13,0.0
2912,E5910,OSLOFJORD,10.48,58.75,0.0
2913,E6120,ALANDSEE,19.52,60.75,0.0
2914,B742,LINSTOW,12.38,53.62,62.0
2915,E790,WOLFSBURG (SUEDWEST),10.68,52.4,82.0
2916,G201,BIRKENMOOR,10.88,50.32,320.0
2917,G220,STEINFELD,9.67,49.95,300.0
2918,G243,BAMMERSDORF,11.07,49.75,295.0
2919,G262,NEUHERBERG,10.28,49.52,380.0
2920,G286,OBERSTEINBACH,10.95,49.22,390.0
2921,G315,NEUHOF,10.78,48.77,518.0
2922,G337,KINZESBERG,13.68,48.58,564.0
2923,G358,GROSSBERGHOFEN,11.32,48.32,508.0
2924,G385,ROTHENFELD,11.22,47.97,690.0
2925,G409,ERFURT LVG,11.05,51.0,192.0
2926,G424,OBER-ERLENBACH,8.68,50.23,200.0
2927,H097,STEINEGGE-EXTER,8.8,52.15,201.0
2928,H456,OSTOENNER BACH,7.98,51.53,135.0
2929,H789,BREITENBACHTALSPERRE,8.08,50.98,410.0
2930,J927,RIESWEILER,7.32,49.13,314.0
2931,K268,MUENSTERMAIFELD,7.35,50.27,178.0
2932,K510,MERZKIRCHEN,6.47,49.57,369.0
2933,K620,KANZERN,6.58,49.67,216.0
2934,K756,FRANKELBACH,7.65,49.52,417.0
2935,L112,VASBECK,8.9,51.38,340.0
2936,L391,BEBRA,9.78,50.97,192.0
2937,L684,THALAUBACH,9.75,50.43,370.0
2938,L962,HEPPENHEIM,8.62,49.63,95.0
2939,N567,VOCKERODE,12.35,51.87,70.0
2940,O454,SEIFERSDORF,13.9,51.15,243.0
2941,P254,RANDERSACKER,9.98,49.75,185.0
2942,P547,ELSENDORF,11.8,48.7,400.0
2943,P878,STREITHEIM,10.67,48.42,490.0
2944,Q358,STUTTGART NECKARTAL,9.22,48.78,223.0
2945,X004,SWIS-PUNKT,7.67,51.33,700.0
2946,X016,SWIS-PUNKT,8.57,49.45,300.0
2947,X028,SWIS-PUNKT,9.83,51.25,700.0
2948,X040,GOLDISTHAL,11.0,50.5,900.0
2949,X053,SWIS-PUNKT,8.83,49.67,300.0
2950,X091,SWIS-PUNKT,11.67,50.17,300.0
2951,X105,SWIS-PUNKT,13.4,52.47,53.0
2952,X118,SWIS-PUNKT,10.93,48.42,504.0
2953,X130,SWIS-PUNKT,14.15,53.88,24.0
2954,X142,SWIS-PUNKT,11.28,48.08,635.0
2955,X202,SWIS-PUNKT,10.87,47.67,900.0
2956,X214,SWIS-PUNKT,11.37,47.9,700.0
2957,X226,SWIS-PUNKT,11.65,49.42,700.0
2958,X238,SWIS-PUNKT,9.5,49.72,300.0
2959,X250,SWIS-PUNKT,9.23,49.87,300.0
2960,X262,SWIS-PUNKT,10.05,50.5,900.0
2961,X274,SWIS-PUNKT,8.63,48.73,700.0
2962,X286,SWIS-PUNKT,7.58,49.15,500.0
2963,X298,SWIS-PUNKT,7.57,50.17,500.0
2964,X310,SWIS-PUNKT,8.0,50.3,300.0
2965,X322,SWIS-PUNKT,8.72,50.53,300.0
2966,X335,SWIS-PUNKT,7.45,51.28,500.0
2967,X347,SWIS-PUNKT,9.4,50.43,500.0
2968,X359,SWIS-PUNKT,9.63,51.87,300.0
2969,X371,SWIS-PUNKT,10.52,51.73,900.0
2970,X383,FREUDENSTADT,8.4,48.45,796.0
2971,X399,NEUBRANDENBURG,13.2,53.55,81.0
2972,X411,SWIS-PUNKT,12.3,49.33,500.0
2973,X423,SWIS-PUNKT,13.18,49.05,900.0
2974,X436,SWIS-PUNKT,13.17,50.53,900.0
2975,X448,SWIS-PUNKT,11.55,51.23,300.0
2976,X460,SWIS-PUNKT,7.72,52.33,100.0
2977,X472,SWIS-PUNKT,14.22,50.98,500.0
2978,X484,HOGFGEISMAR,9.38,51.5,162.0
2979,Z939,DUERRNBACHHORN,12.6,47.67,1580.0
2980,F9709,TEESSIDE INTL.,-1.43,54.52,37.0
2981,26732,VILNIUS AMS,25.28,54.63,211.0
2982,26633,UTENA,25.58,55.5,105.0
2983,26600,SILUTE,21.43,55.35,5.0
2984,L138,NAUMBURG-ALTENSTAEDT,9.2,51.27,304.0
2985,M879,REMPTENDORF,11.67,50.53,495.0
2986,01311,BERGEN,5.22,60.3,50.0
2987,01493,SARPSBORG,11.12,59.28,54.0
2988,02460,STOCKHOLM/ARLANDA,17.92,59.65,37.0
2989,02562,LINKOPING,15.52,58.4,93.0
2990,03065,CAIRNGORM,-3.63,57.12,1245.0
2991,03220,CARLISLE,-2.97,54.93,28.0
2992,03379,CRANWELL,-0.5,53.03,67.0
2993,03628,BRISTOL/FILTON,-2.58,51.52,59.0
2994,03808,CAMBORNE,-5.33,50.22,87.0
2995,03961,CARLOW OAK PARK,-6.92,52.85,61.0
2996,06110,SKRYDSTRUP,9.27,55.23,43.0
2997,06279,HOOGEVEEN,6.52,52.73,12.0
2998,06449,CHARLEROI,4.45,50.47,187.0
2999,06604,NEUCHATEL,6.95,47.0,485.0
3000,06625,FRIBOURG POSIEUX,7.12,46.77,646.0
3001,06643,WYNAU,7.78,47.27,422.0
3002,06669,LAEGERN,8.4,47.48,868.0
3003,06685,GLARUS,9.07,47.03,515.0
3004,06712,AIGLE,6.92,46.33,381.0
3005,06750,GUETSCH,8.62,46.65,2287.0
3006,06783,SAN BERNARDINO,9.18,46.47,1639.0
3007,06798,SCOULS,10.27,46.8,1298.0
3008,07040,DIEPPE,1.1,49.93,33.0
3009,07143,CHARTRES,1.52,48.47,155.0
3010,07222,NANTES,-1.6,47.17,27.0
3011,07354,CHATEAUROUX,1.72,46.87,155.0
3012,07558,MILLAU,3.02,44.12,715.0
3013,07643,MONTPELLIER,3.97,43.58,3.0
3014,07780,FIGARI,9.1,41.5,26.0
3015,08045,VIGO/PEINADOR,-8.63,42.22,264.0
3016,08221,MADRID/BARAJAS,-3.55,40.45,609.0
3017,08397,MORON DE LA FRONTERA,-5.62,37.15,87.0
3018,08579,LISBOA/GAGO COUTINHO,-9.13,38.77,104.0
3019,10038,HOHN,9.53,54.32,10.0
3020,10131,CUXHAVEN,8.72,53.87,5.0
3021,10170,WARNEMUENDE,12.08,54.18,4.0
3022,10261,SEEHAUSEN,11.73,52.88,21.0
3023,10321,DIEPHOLZ,8.35,52.58,39.0
3024,10376,BARUTH,13.5,52.07,55.0
3025,10433,LUEDGE,9.27,51.87,258.0
3026,10471,LEIPZIG,12.42,51.32,141.0
3027,10513,KOELN/BONN,7.17,50.87,91.0
3028,10557,NEUHAUS A.R.,11.13,50.5,845.0
3029,10613,BUECHEL,7.07,50.17,478.0
3030,10671,COBURG,10.98,50.28,322.0
3031,10736,MUEHLACKER,8.87,48.97,244.0
3032,10782,WALDMUENCHEN,12.68,49.38,499.0
3033,10852,AUGSBURG,10.93,48.43,463.0
3034,10946,KEMPTEN,10.33,47.72,705.0
3035,11019,ALLENSTEIG,15.37,48.68,599.0
3036,11070,KREMS,15.62,48.42,203.0
3037,11138,ALPINZENTRUM RUDOL.,12.63,47.13,2317.0
3038,11173,FISCHBACH,15.65,47.45,1034.0
3039,11252,VIRGEN (OSTTIROL),12.45,47.0,1212.0
3040,11340,SCHMITTENHOEHE,12.73,47.33,1956.0
3041,11487,KOCELOVICE,13.83,49.47,519.0
3042,11659,PRIBYSLAW,15.77,49.58,533.0
3043,11819,JASLOVSKE BOHUNICE,17.67,48.48,176.0
3044,11968,KOSICE,21.22,48.67,230.0
3045,12210,RESKO,15.42,53.77,52.0
3046,12375,WARSCHAU,20.97,52.17,106.0
3047,12500,JELENIA GORA,15.8,50.9,342.0
3048,12625,ZAKOPANE,19.97,49.3,857.0
3049,12910,SZENTGOTTHARD,16.32,46.92,312.0
3050,13274,BELGRAD,20.47,44.8,132.0
3051,14014,LJUBLJANA/BRNIK,14.48,46.22,364.0
3052,14474,DUBROVNIK,18.27,42.57,164.0
3053,14652,BJELASNICA,18.27,43.72,2067.0
3054,15338,ORAVITA,21.68,45.03,200.0
3055,16036,AVIANO,12.6,46.03,128.0
3056,16120,GENUA,8.85,44.42,2.0
3057,16245,PRATICA DI MARE,12.43,41.65,6.0
3058,16429,TRAPANI/BIRGI,12.5,37.92,7.0
3059,16627,ALEXANDROUPOLI,25.92,40.85,7.0
3060,16710,TRIPOLIS/INTL,22.4,37.53,644.0
3061,16765,KARPATHOS,27.25,35.52,6.0
3062,17300,ANTALYA,30.8,36.9,54.0
3063,26038,TALLIN,24.8,59.42,44.0
3064,26659,LEPEL,28.7,54.88,174.0
3065,33791,KRYVYI RIH,33.22,48.05,123.0
3066,60230,MARRAKECH,-8.03,31.62,468.0
3067,62305,SALLUM PLATEAU,25.12,31.57,6.0
3068,A051,WEESBY,9.15,54.83,22.0
3069,A397,GROSSENBRODE,11.08,54.37,3.0
3070,A791,"SCHWARTAU,BAD -GROSS",10.7,53.93,26.0
3071,B365,SUEDERHOLZ-NEUENDORF,13.15,54.1,5.0
3072,B687,ROTHEMUEHL,13.82,53.6,23.0
3073,E008,BORKUM-FLUGPLATZ,6.7,53.6,3.0
3074,E145,BUTJADINGEN-INTE,8.38,53.48,1.0
3075,E297,BLECKEDE-WALMSBURG,10.85,53.23,12.0
3076,E475,UELZEN,10.53,52.93,50.0
3077,E659,REHBURG-LOCCUM,9.13,52.43,60.0
3078,E744,BARSINGHAUSEN-HOHENB,9.43,52.32,110.0
3079,E839,MORINGEN-LUTTERBECK,9.83,51.72,240.0
3080,F020,MEYENBURG,12.28,53.32,98.0
3081,F210,PERLEBERG,11.87,53.1,40.0
3082,F470,STRAUSBERG,13.93,52.58,81.0
3083,F736,HOHENBUCKO,13.47,51.77,131.0
3084,H027,PETERSHAGEN,9.02,52.38,43.0
3085,H247,LUEDINGHAUSEN-BROCH.,7.52,51.77,59.0
3086,H391,BRAKEL,9.17,51.72,145.0
3087,H542,GEVELSBERG-OBERB.,7.33,51.33,205.0
3088,H641,SOLINGEN-HOHENSCHEID,7.08,51.13,154.0
3089,H768,MOENCHENGLADBACH-HIL,6.37,51.13,77.0
3090,J702,PERL-NENNIG,6.38,49.53,152.0
3091,K060,MAROTH,7.68,50.58,285.0
3092,K259,"POLCH, KR. MAYEN-KOB",7.32,50.3,235.0
3093,K339,STROHN,6.92,50.12,390.0
3094,K475,LINGERHAHN (WWV RLP),7.57,50.08,482.0
3095,K589,HAHNHEIM,8.23,49.87,120.0
3096,K755,EINOELLEN,7.63,49.62,303.0
3097,K969,RUELZHEIM,8.3,49.17,105.0
3098,L131,AROLSEN-VOLKHARDINGH,9.07,51.32,365.0
3099,L312,WETTER/HESSEN-AMOENA,8.68,50.92,227.0
3100,L521,ASSLAR KLEIN-ALTENST,8.47,50.58,200.0
3101,L685,GREBENSTEIN,9.42,51.45,190.0
3102,L829,RAUNHEIM,8.43,50.02,89.0
3103,L988,BEERFELDEN,8.97,49.57,450.0
3104,M412,HOERSELBERG-HAINICH-,10.52,51.02,290.0
3105,M651,ILMTAL-DIENSTEDT,11.17,50.8,325.0
3106,M909,ROEMHILD-SUELZDORF,10.48,50.42,330.0
3107,N214,KOECKTE,11.13,52.52,59.0
3108,N500,BUEHNE-RIMBECK,10.63,52.0,100.0
3109,N671,KEMBERG-RADIS,12.52,51.77,94.0
3110,O099,HAEHNICHEN-TREBUS,14.83,51.33,163.0
3111,O458,DRESDEN-HOSTERWITZ,13.85,51.02,114.0
3112,O708,CRIMMITSCHAU-MANNICH,12.3,50.82,327.0
3113,O974,KLINGENTHAL-KAMERUN,12.48,50.37,730.0
3114,P048,PFARRWEISACH-LOHR (P,10.72,50.13,270.0
3115,P095,REHAU,12.03,50.22,587.0
3116,P141,KOENIGSBERG/BAYERN-H,10.48,50.08,259.0
3117,P185,WALDERSHOF-SCHAFBRUC,12.08,49.93,723.0
3118,P236,MARKT BIBART,10.38,49.67,317.0
3119,P287,FREIHUNG-GROSSSCHOEN,11.88,49.57,493.0
3120,P318,HERRIEDEN (KLAERANLA,10.5,49.23,420.0
3121,P356,"KASTL, KREIS AMBERG-",11.68,49.37,424.0
3122,P389,"WEIDING, KREIS CHAM-",12.75,49.27,425.0
3123,P444,BERATZHAUSEN,11.8,49.1,463.0
3124,P481,LAM-LAMBACH,13.07,49.22,692.0
3125,P548,ELSENDORF-HORNECK,11.85,48.7,425.0
3126,P594,GRAINERT-REHBERG,13.63,48.78,628.0
3127,P639,FAHRENZHAUSEN,11.57,48.37,458.0
3128,P669,NEUMARKT-SANKT VEIT,12.52,48.37,440.0
3129,P702,WEISSENHORN-OBERREIC,10.2,48.32,500.0
3130,P777,JETTENBACH,12.38,48.18,403.0
3131,P824,VILGERTSHOFEN-PFLUGD,10.92,47.97,685.0
3132,P873,VOGTAREUTH (KLAERANL,12.17,47.95,464.0
3133,P908,OBERREUTE,9.93,47.55,903.0
3134,P936,SEEG (KLAERANLAGE),10.63,47.67,802.0
3135,P958,KREUTH-GLASHUETTE,11.65,47.62,897.0
3136,P981,UNTERWOESSEN-HINTERW,12.47,47.72,647.0
3137,P997,BERCHTESGADEN/JENNER,13.02,47.6,980.0
3138,Q067,WIESENSTEIG,9.63,48.57,565.0
3139,Q292,KIRCHBERG-JAGST,9.98,49.18,426.0
3140,Q375,WINTERBACH/REMSTAL,9.5,48.82,241.0
3141,Q437,NEUBULACH-OBERHAUGST,8.68,48.65,570.0
3142,Q561,METZINGEN,9.27,48.53,362.0
3143,Q672,BIRENBACH,9.65,48.73,348.0
3144,Q739,NEUHAUSEN OB ECK-UNT,8.98,47.95,663.0
3145,Q822,EISENBACH,8.27,47.97,976.0
3146,Q911,TODTMOOS,8.0,47.73,781.0
3147,Z001,GRAMAIS/OESTERREICH,10.53,47.27,1320.0
3148,Z919,KRANZBERG,11.23,47.45,1300.0
3149,Z942,WARTSTEINKOPF,12.8,47.65,1755.0
3150,08040,FISTERRA,-9.28,42.93,98.0
3151,12399,TERESPOL,23.62,52.08,136.0
3152,26144,LOGEVA,26.42,58.75,130.0
3153,26759,BORISOV,28.5,54.27,135.0
3154,33036,MOZYR,29.2,52.03,133.0
3155,33506,POLTAVA,34.55,49.62,135.0
3156,33885,CAHUL,28.23,45.88,132.0
3157,16520,ALGHERO / SARDINIA,8.28,40.63,27.0
3158,02584,GOTSKA SANDON,19.2,58.4,12.0
3159,03235,BOLTSHOPE PARK,-2.08,54.82,434.0
3160,03534,BIRMINGHAM/AIRPORT,-1.75,52.45,93.0
3161,03914,PORTRUSH,-6.65,55.2,8.0
3162,06160,VAERLOESE,12.33,55.77,18.0
3163,07173,EPINAL,6.43,48.2,317.0
3164,10143,NEUMUENSTER,9.93,54.08,20.0
3165,10303,LINGEN-BACCUM,7.42,52.52,40.0
3166,10404,KALKAR,6.27,51.73,27.0
3167,10501,AACHEN,6.1,50.78,202.0
3168,10558,SONNEBERG,11.18,50.38,626.0
3169,10735,SINSHEIM,8.88,49.25,169.0
3170,11113,NAUDERS,10.5,46.88,1330.0
3171,11210,MALLNITZ,13.18,46.98,1185.0
3172,12840,BUDAPEST,19.03,47.52,118.0
3173,15481,KOGALNICEANU,28.43,44.33,97.0
3174,16164,VOLTERRA,10.87,43.4,555.0
3175,16699,ANAGRA,23.53,38.32,148.0
3176,26636,SVECIONYS,26.17,55.13,222.0
3177,40007,ALEPPO,37.22,36.33,425.0
3178,40256,WADI RAYAN,35.58,32.4,-200.0
3179,40300,SHOUBAK,35.53,30.52,1365.0
3180,F9507,LEUPOLZ UMSPWK.,10.37,47.73,721.0
3181,F9519,SOONWALD WEST 4,7.82,49.93,262.0
3182,F9531,KUGELBERG O. / W. 2,9.17,48.97,258.0
3183,K1140,LOENINGEN,7.75,52.75,36.0
3184,K1511,CLOPPENBURG,8.07,52.85,42.0
3185,K1597,LENNESTADT-ALTENHUND,8.08,51.12,300.0
3186,K2274,BAD KREUZNACH,7.87,49.85,102.0
3187,K2611,MARBURG,8.78,50.82,195.0
3188,K2688,BAD BERGZABERN,8.0,49.12,252.0
3189,K2727,SCHWAEB.GMUEND,9.8,48.78,415.0
3190,K2780,DONAUESCHINGEN,8.5,47.95,677.0
3191,K2932,TUTTLINGEN,8.82,48.02,648.0
3192,K3869,GRAMBECK,10.68,53.57,27.0
3193,K4058,EBRACH,10.48,49.85,360.0
3194,K4130,KRUMBACH-EDENHAUSEN,10.42,48.25,520.0
3195,K4244,LOBENSTEIN,11.63,50.45,500.0
3196,K4531,TROSTBERG,12.55,48.02,487.0
3197,N0136,BAD SCHUSSENRIED,9.67,48.0,576.0
3198,N0242,HINDELANG/OSTRACHTAL,10.43,47.45,930.0
3199,N0406,DINKELSBUEHL,10.33,49.07,444.0
3200,N0527,FORBACH-HERRENWIES,8.27,48.67,764.0
3201,N0738,UPLENGEN-STAPELERM.,7.85,53.35,14.0
3202,N1027,GREBENHAIN,9.33,50.48,435.0
3203,N1147,GOEPPINGEN,9.62,48.72,361.0
3204,N1333,BISCHOFSMAIS,13.08,48.92,684.0
3205,N1503,AALEN,10.1,48.85,418.0
3206,N2076,SAUERLACH,11.65,47.98,615.0
3207,N2216,BIBLIS,8.42,49.68,88.0
3208,N2311,WILLEBADESSEN-BORL.,9.03,51.58,280.0
3209,N2433,BAD MUENDER,9.47,52.18,110.0
3210,N2626,GRAAL-MUERITZ,12.27,54.25,6.0
3211,N3035,NAILA,11.7,50.33,525.0
3212,N3240,HOYA,9.15,52.82,18.0
3213,N3462,RIESA,13.25,51.3,140.0
3214,N3924,WEIKERSHEIM,9.95,49.47,370.0
3215,N4176,ROTTACH-EGERN,11.77,47.68,747.0
3216,N4426,DOERNTHAL,13.33,50.73,558.0
3217,N5044,INGELHEIM,8.07,49.98,135.0
3218,N5417,NAUMBURG/SAALE,11.8,51.15,135.0
3219,N6037,ULRICHSTEIN,9.2,50.58,575.0
3220,N6357,QUERFURT,11.58,51.38,190.0
3221,N7075,BITBURG,6.55,49.98,285.0
3222,N7395,STRAUSBERG,13.88,52.58,73.0
3223,N7817,PRITZWALK,12.17,53.15,70.0
3224,N8322,WUPPERTAL-BARMEN,7.18,51.27,197.0
3225,N8439,ZUELPICH,6.65,50.7,170.0
3226,N8667,BAD BRAMSTEDT,9.9,53.92,10.0
3227,N8884,HAGEN,7.45,51.35,113.0
3228,N9323,WADERSLOH,8.27,51.77,92.0
3229,P0008,COMO,9.08,45.78,62.0
3230,P0020,VOGELSBERG,9.23,50.53,774.0
3231,P0032,SCHWELM,7.3,51.28,165.0
3232,P0044,SPREMBERG/LUB,14.38,51.57,100.0
3233,P0056,LUPFEN,8.5,48.08,970.0
3234,P0068,HOCHSCHNEEBERG,15.83,47.75,2000.0
3235,P0080,ALBERTVILLE,6.4,45.67,500.0
3236,P0093,LILLEHAMMER,10.45,61.1,500.0
3237,P0105,OF-POST D5,8.5,52.8,18.0
3238,P0118,PASO DI CAMPELLI,10.02,46.02,1890.0
3239,P0130,KRUMMHOERN-LOQUARD,7.07,53.38,10.0
3240,P0142,TOSSENS,8.25,53.58,2.0
3241,P0154,WESTL. SYLT,7.3,55.0,0.0
3242,P0167,LIVORNO,10.3,43.55,0.0
3243,P0180,GRUENBERG,8.97,50.62,273.0
3244,P0192,GEROLSTEIN,6.67,50.22,358.0
3245,P0204,HANNOV.MUENDEN,9.65,51.42,125.0
3246,P0216,LINNICH,6.25,50.98,67.0
3247,P0228,EITORF,7.43,50.77,89.0
3248,P0243,ISCHIA,13.95,40.73,80.0
3249,P0255,ENDINGEN,7.7,48.13,186.0
3250,P0267,OBERNZENN,10.27,49.28,400.0
3251,P0282,HERZBERG/BRANDENBURG,13.23,51.7,81.0
3252,P0297,DINGOLFING,12.55,48.75,360.0
3253,P0309,HOCHFELLN,12.55,47.75,1665.0
3254,P0350,REINFELD,10.48,53.83,15.0
3255,P0362,IHLEWITZ,11.68,51.63,159.0
3256,P0374,AHRNTAL,11.98,46.98,950.0
3257,P0387,FULPMES,11.33,47.15,937.0
3258,P0399,KLAEPPEN,13.22,61.17,350.0
